,description,final_label,step_c_d_choice,step_e_choice,step_f_choice,step_g_choice,step_h_choice,step_i_choice,id,DEF
107,"Moe Mac 
Nini hat nicht geschrieben, dass alle Ausländer ihr an die Wäsche wollen, sondern den Frauen grundsätzlich. Das können viele genau so bestätigen. Und sorry, auch nur eine Belästigung ist eine zu viel. In einer solchen Diskussion das Aussehen anzugreifen, ist niveaulos. Du siehst nicht so aus, als ob gerade Du Dir ein solches Urteil erlauben dürftest. 
Im Übrigen geht es nicht darum, wer deutsch ist und wer nicht, sondern darum wer uns ""bereichert"", indem wir für ihn und seine Angehörigen zahlen dürfen, wer nie vor hat, sich in unserem Land zu integrieren und anzupassen oder wirtschaftlich produktiv zu werden und dann auch noch Forderungen stellt und die, die für ihn aufkommen, anpöbelt und angreift, verbal und physisch. Schon mal dran gedacht, wie vielen Deutschen das Geld monatlich hinten und vorne nicht reicht, die keine Zuschüsse und Zugeständnisse wie die Flüchtlinge bekommen, die keine Wünsche bezüglich der Krankenleistungen äussern dürfen, etc etc etc.",False,True,False,none,none,none,none,946595778712179,False
108,Der Vollhorst kann nicht mal Forsa richtig schreiben. Ist wohl mangelnde Allgemeinbildung eines Kerndeutschen,True,True,True,True,False,False,True,951895724848851,True
109,machen aber mit! Noch bescheuerter! Lassen sich erst von Schleppern verarschen und dann von Aktivisten!,False,False,none,none,none,none,none,1096086830429739,False
110,"Immer wieder das gleiche. Sobald einer seine eigene Meinung hat und vertritt, welche nicht den uns auferlegten Gutmenschentum entspricht. Kommen die Geier und stürzen sich auf einen.",False,False,none,none,none,none,none,882254245146333,False
111,"Merkel mentes boldogabb uj Esztendoket kivanunk a Drezda-i igaz embereknek. A gyumolcs beerik, csak turelem.. Tisztelet Drezdanak.!",False,True,False,none,none,none,none,1035104153194674,False
112,"Polen/ Warschau // Hallo Chaos – Refugees, dann würden eure “Triller“ aus der Schnauze fallen ! Seht euch nur die ersten Sekunden an. Mehr könntet ihr sowieso nicht erkennen ! ?  https://www.youtube.com/watch?v=3l_1WthGZQE",False,False,none,none,none,none,none,982856128419477,False
113,und ich hab gelesen 2 schwerkriminelle skinheads geben illegalen sozialschmarozern nachhilfe in deutschunterricht und arbeiten in der grünen antikriegsbewegung und seit neusten helfen sie frau wagenknecht beim plakate kleben,False,False,none,none,none,none,none,1065476646824091,False
114,wegen dem kleinen riss geht der zum arzt. dat is ein WEICHEI,True,True,True,True,False,False,True,951874724850951,True
115,"Blödsinn! Ausser auf der Seite von Udo Ulfkotte im Kopp-Verlag wird in so gut wie allen Zeitungen die türkischstämmige Herkunft des Haupttäters verschwiegen! 
Im MDR hab ich heut im 30min Takt vom Holocaust gehört! Ich kanns nicht mehr hören! Von dem bestialischen Mord an der Maria in den letzten 3 Tagen KEIN EINZIGES MAL!
Wäre das Opfer ein Ausländer wie Khaled wären die Nachrichten voll davon! Ich habs 2 Wochen davor erlebt! Das ist gleichgeschaltete Lügenpresse! 
Und diese Tat ist um Längen brutaler als alles was ich in den letzten Jahren gehöt habe! Wo bleiben die Lichterketten, Tauermärsche, Mahnwachen, wie bei Khaled dem armen Opfer????",False,False,none,none,none,none,none,858028040902287,False
116,"Die kriminalität, Brutalität, Menschenverachtung, etc., die in den Unterkünften herrschen, spiegeln die islamischen Gesellschaften fokussiert wider. 

Unglaublich, dass diese primitiv-archaischen Eindringlinge millionenfach in unserem Land leben.
https://youtu.be/DjjrN0DXBhA",False,False,none,none,none,none,none,1070603156311440,False
118,Helfen gerne aber als Nachbarn nein danke. Wir werden aber dazu gezwungen mit diesen Wandalen Tür an Tür zu wohnen.,False,False,none,none,none,none,none,988264421211981,False
119,"stefan helmke wenn es ginge würdet ihr doch Stalin klonen,das war ein Verbrecher du linkes dumpfhirn",True,True,True,True,False,False,True,856777251027366,True
120,Linksalternativ =  blunsblöde-dumme Schwafler-0 Ahnung von Tuten und Blasen.Einfach nur subhuman,False,False,none,none,none,none,none,987832297921860,False
121,"Die Europäischen Völker haben zwei FEINDE, die neuen Hunnen und die links, grün, rot angehauchten 68er - die sich freuen wenn sie weg gezüchtet werden.",False,False,none,none,none,none,none,993503974021359,False
122,Lehrer sind schon immer Links angehaucht!,False,False,none,none,none,none,none,856766934361731,False
124,ich sehe Deutschland in ein paar Monaten oder Wochen auch so.Diese Muselmänner werden nicht gehen.Ich bin der Meinung man brauch keine Tausend von denen.Es geht auch mit 500 Bekloppten von denen.Diese Schläfer wissen wenn die es schaffen sollten dann haben sie Deutschland und die anderen Länder besetzt.Tja da ich das nicht möchte dann nur mit Gewalt.Raus raus raus und zwar noch dieses Jahr!Nicht warten.Durch ihre Handys bilden sie sich zu Gruppen.,False,False,none,none,none,none,none,982722715099485,False
126,"Tja, dumm gelaufen für die Uni - die hätten sich lieber komplett raushalten sollen. Was soll man sagen.. kein Tier beißt die Hand die es füttert.. und wenn doch gibt's n' Tritt. Die haben es nicht anders verdient. Respekt vor Herrn Stöcker !!",False,,none,none,none,none,none,882326688472422,False
127,"Sehr geehrte Freunde der Pegida   Ich war heute auf einer Veranstaltung zur Flüchtlingsunterbringung in unserer Gemeinde . Komisches Gefühl , unter lauter Gutmenschen zu sitzen.  Fakt war , dass jetzt statt im Landkreis versprochenen 1600 Imigranten  2100 allein dieses Jahr kommen sollen . Auch wurde die Aussage gemacht , dass zur Zeit keiner Abgelehnten ! in seine Heimat abgeschoben wird . Lediglich Abschiebungen in andere europäische Länder soll es ganz vereinzelt geben. Habt Ihr gehört : ES wird keiner Abgeschoben !!!!!!!!!!   Als dann noch der Pfaffe gekommen ist um für die ""armen Flüchtlinge"" zu werben , musste ich den Saal verlassen sonst hätte ich heute Nacht nicht mehr schlafen können .",False,True,False,none,none,none,none,982714895100267,False
128,Würden die sich mal mit dem gleichen Elan dafür einsetzen dass in ihren eigenen Ländern Frieden herrscht !!! Die bringen nur Chaos mit sag mal sieht das keiner!?,False,False,none,none,none,none,none,1095905187114570,False
129,"was können die sich eigentlich noch alles rausnehmen? Gnade uns Gott wenn die in Deutschland sind,",False,False,none,none,none,none,none,1095913913780364,False
132,"Es sind ""unsere Politiker"" die sich ausschließlich für diese Motzlems stark machen!",False,False,none,none,none,none,none,876277812410643,False
133,"München ist nicht bunt sondern zunhmend verdreckt. Die ""Bunten"" scheinen ganz schöne Saubären zu sein , wenn sie das nicht erkennen. Möcht nicht wissen wie es bei denen zuhaus aussieht.",False,False,none,none,none,none,none,946717165366707,False
134,"Nieder mit dem Gauckler u.der elenden Merkel.
Beide gehören zum Islam !",False,True,False,none,none,none,none,1031223780249378,False
136,"Es tut weh ! Es war die letzte Hoffnung und nu macht ihr sowas ... Das ihr kleinen Leuten die eure Demos mit ihrem Bischen geld(Fahrkosten ect) immer wieder besucht haben denen so gegenübertretet ist verdammt widerlich.nun zerlegt ihr euch damit seid ihr nicht besser wie die wessis die es nie gebacken bekommen haben!

Wir danken euch!!!schämt euch was!!!

Auf das ihr jetzt endlich dafür die Strafe bekommt und die islamisierung in ossiland richtig losgeht!vl rafft ihr wenn es längst zu spät ist das man sich hätte zusammenraufen müssen!

Gute Nacht schäbiges Deutschland?????????? PEGIDA",False,False,none,none,none,none,none,858393560865735,False
137,"Fritz Walther du kannst dich freuen auf was du willst.Deine linksfaschistische Antifantenmeinung interessiert hier nicht.Also such dir ne Demo,wo du was mit Steinen um dich werfen kannst und geh Leuten nicht auf den Sack die was für ihr Land tun.Und nein ich habe auch alleine keine Angst du Trottel.",True,True,True,True,False,False,True,994237030614720,True
138,"Ja, das wäre gut. Zum Beispiel mache ich mir Gedanken um das Reinheitsgebot des deutschen Bieres. Den Moslems traue ich zu, dass die uns da auch noch reinreden wollen.",False,False,none,none,none,none,none,857964560908635,False
139,"Der Widerstand wird hoffentlich so groß sein,das keine Moschee gebaut wird. Es wurden eh schon genug gebaut. Die Moslems können zu Hause beten,aber nicht noch weiter unser schönes Deutschland mit islamischen Bauten verschandeln.",False,False,none,none,none,none,none,1105730682798687,False
140,"Eine Servicekraft des Hotels, die arabisch spricht habe die Gäste gehört, wie.....
Na welch ein Glück, daß es solch treue, wachsame, integrierte Bürger gibt.",False,False,none,none,none,none,none,1011413938897029,False
141,Zahlen hin oder her.ich selbst kenne eine aeltere dame die von jenen begrabscht wurde.anzeige.eingestellt wegen geringfuegigkeit,False,False,none,none,none,none,none,894834950554929,False
142,"Ja Sie kann ja nach Syrien gehen und dort weiter machen. Das wäre super! Und wenn ich Geld borgen müsste, ich bezahle Ihr den Bootstripp hehe",False,True,False,none,none,none,none,994058973965859,False
143,"Oh Gott, NRW, das ist doch das versiffte Bundesland wo man schon mehr fremdartige sieht als Mitteleuropäer. Da ist eh schon alles verloren. Aber sollen sie nur machen, mir ist das egal, solang in meiner Straße keine Gruppen rumlungern. Sollen sie doch mit ihren Migranten glücklich werden. Wird aber eh nicht funktionieren wie man in Frankreich und England sieht!",False,False,none,none,none,none,none,1011024408935982,False
144,da könnten sich doch die ganzen nordafrikaner den umweg über die brd sparen - nach syrien ists ja nicht so weit,False,False,none,none,none,none,none,1092670327438056,False
145,"Nein, Erwin hat das Zusammenschlagen der Glocken nicht verpasst. Sein Kopf befand sich zwischendrin !!!",True,True,True,True,False,False,True,885865668118524,True
146,Jetzt wissen wir was wir für eine Sch--- im Land haben :(,False,False,none,none,none,none,none,982650225106734,False
147,Ganz einfach erklärt: Linke lügen - linke Lügen,False,False,none,none,none,none,none,1052473514791071,False
148,"toll! freut euch schon daruaf, das alle 3 Stunden zum Gebet gerufen wird - wer in der Nähe wohnt, wird auch nachts um 3 Uhr nicht mehr schlafen können - in der Türkei selbst erlebt !!!",False,False,none,none,none,none,none,1105441756160913,False
149,"Sie kennt ja besonders viele davon persönlich!! Das ich nicht lache, die, die am wenigsten mit Ihnen zu tun haben, predigen uns, wir sollen sie persönlich kennen lernen. Das ist an Heuchelei nicht zu überbieten und offenbart den Charakter dieser Märe!",False,True,False,none,none,none,none,1134077456630676,False
150,"Wer sich fragt warum immer wieder ein Neuaufguss von Auschwitz und Co kommt.... frei nach dem Motto... deine Vorfahren waren ganz böse.... usw. in Japan erforscht man das... Ausrottung der Deutschen hier einige Beispiele von unseren tollen Politikern....   ... interessant, wer hier in Deutschland Politik macht und sich auch noch dafür vom deutschen Volk bezahlen lässt! ACHTUNG ... manches hier kann zu Übelkeit führen!
Zitate:
Joschka Fischer: „Deutschland ist ein Problem, weil die Deutschen fleißiger, disziplinierter und begabter als der Rest Europas sind. Das wird immer wieder zu ‘Ungleichgewichten’ führen. Dem kann aber gegengesteuert werden, indem so viel Geld wie nur möglich aus Deutschland herausgeleitet wird. Es ist vollkommen egal wofür, es kann auch radikal verschwendet werden – Hauptsache, die Deutschen haben es nicht. Schon ist die Welt gerettet.“
Cem Özdemir, derzeit Bundesvorsitzender der Partei “Bündnis 90/ Die Grünen” im Bundestag mit deutschem Pass, in einem Interview mit dem „Tagesspiegel“ auf die Frage; wie er sich die Zukunft vorstellt?
„In Zwanzig Jahren haben wir eine Grüne Bundeskanzlerin und ich berate die türkische Regierung bei der Frage, wie sie ihre Probleme mit der deutschen Minderheit an der Mittelmeerküste in den Griff bekommt.“
Jürgen Trittin, Grüner Vorsitzender und ehemaliger Umweltminister: „Noch nie habe ich die deutsche Nationalhymne mitgesungen und ich werde es als Minister auch nicht tun.“ (Quelle: FAZ vom 02. 01. 2005)
Nochmals Joschka Fischer, Bündnis 90/ Die Grünen: „Deutschland muss von außen eingehegt und von innen durch Zustrom von Ausländern heterogenisiert, quasi verdünnt, werden.“ (Rezension zu Joschka Fischers Buch „Risiko Deutschland” - von Miriam Lau)
“Deutschland verschwindet jeden Tag immer mehr, und das finde ich einfach großartig.” Jürgen Trittin,
„Deutsche sind ‚Nicht-Migranten‘ - mehr nicht! …die Türkei ist zweite Heimat für mich, ich mache seit 20 Jahren Türkei-Politik.“ (Videoquelle) Claudia Roth, Vorstand Bündnis 90 / Die Grünen und Dt. Bundestagsabgeordnete
Sinngemäße Aussage von Cem Özdemir, Bündnis 90 / Die Grünen, auf Behauptung von Susanne Zeller-Hirzel, der letzten Überlebende der Weißen Rose, einer Widerstandsgruppe im sog. Dritten Reich: „Wir wollen, dass Deutschland islamisch wird!“ (Videoquelle)
M. Walid Nakschbandi, “Deutscher Staatsbürger” afghanischer Herkunft und Geschäftsführer der Fernsehproduktionsfirma AVE: „Wir kennen Euren inneren Zustand. Dafür haben wir einen Blick und die nötige Sensibilität. Und da wir Euch kennen, werden wir uns auf Euch nicht mehr verlassen. Wir gehen unseren Weg und der ist schmerzlich und voller Dornen, aber am Ende erfolgreich… . Ihr habt nur die Chance, mit uns zu leben. Ein Leben ohne uns wird es für Euch nicht mehr geben. Die Ibrahims, Stefanos, Marios, Laylas und Sorayas sind deutsche Realität.... . Ihr werdet es nicht verhindern können, dass bald ein türkisch stämmiger Richter über Euch das Urteil fällt, ein pakistanischer Arzt Eure Krankheiten heilt, ein Tamile im Parlament Eure Gesetze mit verabschiedet…. Nicht Ihr werdet die Gesellschaft modernisieren… und humanisieren, sondern wir werden es tun für Euch! - Ihr seid bei diesem leidvollen Prozess lediglich Zaungäste, lästige Gaffer! Wir werden die deutsche Gesellschaft in Ost und West verändern!“
Der Vorstand von “Bündnis 90 / Die Grünen” kürzlich in München: „Es geht nicht um Recht oder Unrecht in der Einwanderungsdebatte, uns geht es zuerst um die Zurückdrängung des deutschen Bevölkerungsanteils in diesem Land!“
“Das Problem ist nicht Sarrazin selbst als Person, sondern der gleichgesinnte Bevölkerungsanteil in Deutschland. ” Cem Özdemir, Bündnis 90 /Die Grünen, (Sarrazin hat bis zu 90% Zustimmung in der Bevölkerung.)
“Der deutsche Nachwuchs heißt jetzt Mustafa, Giovanni und Ali!”
Cem Özdemir, Bündnis 90/ Die Grünen auf dem Parteitag der Grünen 1998 in Bonn-Bad Godesberg.
“Am Nationalfeiertag der Deutschen ertrinken die Straßen in einem Meer aus roten Türkenflaggen und ein paar schwarzrotgoldenen Fahnen.”
Claudia Roth, Bündnis 90/ Die Grünen, Wunschvision zum Tag der Deutschen Einheit, Artikel in der Welt am Sonntag vom 6.Februar 2005.
“Deutsche sind Nicht-Migranten, mehr nicht!”
Claudia Roth, Bündnis 90/ Die Grünen
“Ich wollte, dass Frankreich bis zur Elbe reicht und Polen direkt an Frankreich grenzt.”- Sieglinde Frieß, Bündnis 90/ Die Grünen vor dem Parlament im Bundestag, (Quelle: FAZ vom 6.9.1989)
“Migration ist in Frankfurt eine Tatsache. Wenn Ihnen das nicht passt, müssen Sie woanders hinziehen.” (Antwort auf die Beschwerde zu Integrationsproblemen von 50 Anwohnern) - Nargess Eskandari-Grünberg, Bündnis90/Die Grünen, in der Frankfurter Rundschau vom 13. November 2007. Augenzeugen sagen, es hieß wörtlich “…dann wandern Sie doch aus!”
Sinngemäß: ""Wir, die Grünen, müssen dafür sorgen, so viele Ausländer wie möglich nach Deutschland zu holen. Wenn sie in Deutschland sind, müssen wir für ihr Wahlrecht kämpfen. Wenn wir das erreicht haben, werden wir den Stimmenanteil haben, den wir brauchen, um diese Republik zu verändern."" Daniel Cohn-Bendit, Bündnis 90/ Die Grünen
“Deutsche Helden müsste die Welt, tollwütigen Hunden gleich, einfach totschlagen.” Joschka Fischer, Bündnis 90/ Die Grünen
“Es geht nicht um Recht oder Unrecht in der Einwanderungsdebatte, uns geht es zuerst um die Zurückdrängung des deutschen Bevölkerungsanteils in diesem Land.” Vorstand der Bündnis 90/ Die Grünen von München.""  https://www.youtube.com/watch?v=te_NpUvM8R8",False,False,none,none,none,none,none,857950314243393,False
